Time, Accel_X, Accel_Y, Accel_Z, Gyro_X, Gyro_Y, Gyro_Z
1733733025.929546118, 0.125476585, 2.500374345, 11.804291335, -3.678517248, -2.153693340, -2.725892142
1733733025.932047129, 0.008988265, 3.027114101, 11.923189544, -3.800545819, -2.173275271, -2.497356782
1733733025.934547186, 0.028562535, 3.418121215, 12.028290184, -3.920322315, -2.174436835, -2.245974029
1733733025.937048197, 0.057139472, 3.806382321, 12.066249303, -4.047480427, -2.175751052, -1.965153439
1733733025.939547062, -0.001486634, 4.193417719, 12.088620832, -4.180918646, -2.170455116, -1.631269418
1733733025.942048073, 0.019516660, 4.361300795, 11.888872005, -4.278786807, -2.151363953, -1.310767781
1733733025.944548130, 0.086408475, 4.615905459, 11.830832473, -4.363975604, -2.130557128, -0.972555884
1733733025.947046995, 0.023369976, 4.779670549, 11.632192076, -4.401404602, -2.105913807, -0.634858748
1733733025.949548006, -0.046045266, 4.961131415, 11.418614257, -4.409218903, -2.070567853, -0.298916130
1733733025.952048063, -0.020568788, 5.163645891, 11.291747553, -4.373892657, -2.034909911, 0.045821790
1733733025.954548120, -0.062395439, 5.360639917, 11.083883963, -4.299909989, -1.996679168, 0.394121902
1733733025.957048178, -0.049111496, 5.479808967, 10.881035986, -4.192194710, -1.954300206, 0.716977347
1733733025.959549189, -0.021202684, 5.576602373, 10.685928497, -4.047586847, -1.910514189, 1.033079868
1733733025.962048054, -0.148862272, 5.598069539, 10.495583924, -3.871715071, -1.863491765, 1.341367502
1733733025.964549065, -0.181784454, 5.573518748, 10.265331409, -3.671296033, -1.820608054, 1.642214451
1733733025.967048168, -0.281888371, 5.616020818, 10.119185406, -3.411875834, -1.769724047, 1.962605779
1733733025.969547033, -0.380460390, 5.654679486, 10.066410444, -3.176681905, -1.726861295, 2.244932200
1733733025.972048044, -0.397271629, 5.665277648, 9.977668955, -2.919383206, -1.680385406, 2.506231979
1733733025.974548101, -0.406431414, 5.661796365, 9.994722231, -2.647636725, -1.632642917, 2.756137983
1733733025.977047205, -0.436936412, 5.729816998, 10.037619341, -2.401902324, -1.586221010, 2.988249516
1733733025.979548216, -0.402545365, 5.793953265, 10.134765140, -2.151246374, -1.538772880, 3.206582626
1733733025.982048035, -0.345381578, 5.837448358, 10.290970803, -1.910330005, -1.483517081, 3.401312219
1733733025.984547138, -0.355827485, 5.851725136, 10.472690352, -1.688095497, -1.437793961, 3.574196328
1733733025.987048149, -0.190519460, 5.779168847, 10.587456361, -1.460595626, -1.390342529, 3.739941114
1733733025.989548206, -0.072011427, 5.783670087, 10.739590800, -1.247497519, -1.346350969, 3.897536149
1733733025.992047071, 0.159532073, 5.785031962, 10.794403618, -1.055429329, -1.297215833, 4.052492683
1733733025.994549036, 0.358205016, 5.834942889, 10.873680063, -0.845750427, -1.241156186, 4.210683972
1733733025.997048140, 0.539954866, 5.760870599, 10.945928664, -0.665197266, -1.185606188, 4.358306320
1733733025.999548197, 0.687265038, 5.696543545, 11.107294340, -0.484276643, -1.125508655, 4.491678733
1733733026.002048016, 0.735264364, 5.636805269, 11.224332011, -0.289702498, -1.072223249, 4.619590919
1733733026.004548073, 0.909846460, 5.471262689, 11.247918211, -0.123166726, -1.012068432, 4.742484671
1733733026.007047176, 0.865661545, 5.322988113, 11.264943804, 0.043727720, -0.952588301, 4.864644616
1733733026.009548187, 0.997186046, 5.089306874, 11.138724463, 0.208236800, -0.887079358, 4.975428362
1733733026.012047052, 0.804859543, 4.837363487, 10.896877771, 0.359044156, -0.822221159, 5.080072537
1733733026.014548063, 0.870527897, 4.672251672, 10.751859649, 0.504853211, -0.764758212, 5.175524998
1733733026.017048120, 0.574036354, 4.470833656, 10.450710683, 0.657842974, -0.691533772, 5.254447883
1733733026.019546986, 0.591806012, 4.108466325, 10.153242203, 0.791033572, -0.631194931, 5.341402809
1733733026.022049189, 0.313042790, 4.064547575, 10.174144493, 0.929556937, -0.567324951, 5.430861826
1733733026.024548054, -0.061351540, 3.829893515, 10.042879797, 1.056078341, -0.507940986, 5.523230266
1733733026.027047157, -0.413236676, 3.771632147, 9.999995781, 1.151602121, -0.460753820, 5.607130359
1733733026.029547215, -0.769106434, 3.649549683, 9.934583491, 1.243928696, -0.420910560, 5.692823426
1733733026.032047987, -1.145662818, 3.489896966, 9.780144282, 1.301101252, -0.384012409, 5.757416534
1733733026.034547091, -1.371515284, 3.361463198, 9.627932032, 1.331274894, -0.345882654, 5.812547884
1733733026.037048101, -1.533749036, 3.190505662, 9.436125889, 1.347436900, -0.301341684, 5.844858020
1733733026.039548159, -1.715031648, 3.127408991, 9.324891666, 1.341819387, -0.263743149, 5.855700921
1733733026.042047024, -1.891284056, 3.066863241, 9.244524186, 1.321117305, -0.220834404, 5.838370666
1733733026.044548035, -1.947778784, 3.038076066, 9.200743850, 1.287063064, -0.179588431, 5.801807595
1733733026.047047138, -2.088100016, 2.994345296, 9.243057940, 1.242762551, -0.148266167, 5.746277224
1733733026.049548149, -2.210841814, 2.927026456, 9.349028901, 1.194200155, -0.124724835, 5.673541741
1733733026.052048206, -2.250594696, 2.782902597, 9.432629829, 1.144904591, -0.104787453, 5.595806439
1733733026.054547071, -2.303510128, 2.710448621, 9.460451104, 1.107102564, -0.092696355, 5.519219119
1733733026.057048082, -2.326864392, 2.638090413, 9.548060409, 1.067902537, -0.082437166, 5.429160438
1733733026.059548140, -2.277020801, 2.591708279, 9.636941247, 1.023780429, -0.069635005, 5.345531614
1733733026.062049150, -2.116452311, 2.508150932, 9.656130951, 0.995435074, -0.061888615, 5.256299526
1733733026.064548016, -1.908161697, 2.452165715, 9.715732872, 0.974208961, -0.042586183, 5.165739292
1733733026.067048073, -1.742471351, 2.380496581, 9.771618767, 0.971649583, -0.015309182, 5.085565973
1733733026.069547176, -1.332660219, 2.370967568, 9.783344811, 0.985202730, 0.009078184, 5.008619579
1733733026.072048187, -1.228064226, 2.280309428, 9.788861893, 1.013176654, 0.032299936, 4.944377475
1733733026.074547052, -0.896157938, 2.135107815, 9.758001323, 1.052700175, 0.055480730, 4.896354502
1733733026.077048063, -0.492269402, 1.968094126, 9.694500634, 1.099223548, 0.075789224, 4.867204713
1733733026.079547167, -0.297666374, 1.722809919, 9.624421009, 1.172044546, 0.090720875, 4.864223997
1733733026.082048178, -0.033857781, 1.431811142, 9.527229010, 1.264118360, 0.103667008, 4.858173721
1733733026.084549189, 0.225665982, 1.183661404, 9.477778588, 1.386735170, 0.112445319, 4.859755505
1733733026.087047100, 0.395706623, 0.897629609, 9.468960534, 1.528246842, 0.115392054, 4.849516902
1733733026.089548111, 0.490735819, 0.625101910, 9.447527784, 1.671553032, 0.122465969, 4.814602914
1733733026.092047215, 0.456971000, 0.384890553, 9.444837328, 1.834162585, 0.127139577, 4.743515315
1733733026.094547987, 0.306101546, 0.107301039, 9.362394208, 1.987971084, 0.130686295, 4.640635910
1733733026.097047091, 0.080656465, -0.271104473, 9.349586295, 2.134043605, 0.128769564, 4.488657057
1733733026.099549055, -0.150167286, -0.694803330, 9.447991469, 2.299337519, 0.119096404, 4.298359709
1733733026.102049112, -0.290826883, -1.090049260, 9.537230311, 2.456505062, 0.100136455, 4.063287939
1733733026.104548216, -0.514902794, -1.485525817, 9.586881806, 2.615009113, 0.072051903, 3.755205928
1733733026.107047081, -0.700509702, -1.847323221, 9.558689247, 2.780114448, 0.032472163, 3.419482168
1733733026.109549046, -0.845809700, -2.228858933, 9.461333209, 2.928674762, -0.009225243, 3.041455506
1733733026.112048149, -1.497682065, -2.508822236, 9.333232755, 3.074466480, -0.048952549, 2.629717779
1733733026.114547014, -1.788648671, -2.950749760, 9.306057908, 3.218488101, -0.169721898, 2.201096196
1733733026.117048025, -2.439244266, -2.764379147, 9.870041897, 3.299728629, -0.243081813, 1.715596736
1733733026.119547129, -1.613124055, -3.645871067, 9.615051359, 3.420304526, -0.319214824, 1.161435604
1733733026.122048140, -1.585530788, -3.957225588, 9.506638150, 3.531027286, -0.398012754, 0.610596206
1733733026.124547005, -2.002434109, -4.005186382, 9.684501391, 3.609746146, -0.441609473, 0.043811557
1733733026.127048016, -1.964900892, -4.311351898, 9.646315199, 3.642507102, -0.481303463, -0.534224895
1733733026.129547119, -1.952173969, -4.392627669, 9.754583448, 3.638401360, -0.525623737, -1.118415512
1733733026.132048130, -2.016777101, -4.739898402, 9.809927660, 3.617567611, -0.555122454, -1.752706741
1733733026.134548187, -1.895581979, -5.076661129, 9.829220614, 3.583822377, -0.573329447, -2.335078818
1733733026.137047052, -1.562455221, -5.366196652, 9.825553408, 3.559322706, -0.578454781, -2.899321294
1733733026.139546156, -1.308323968, -5.778249894, 9.748496813, 3.551112341, -0.569546241, -3.444563207
1733733026.142048120, -1.147400654, -6.030110233, 9.653770255, 3.566603762, -0.536680010, -3.970407853
1733733026.144549131, -0.968610792, -6.198705015, 9.620339311, 3.595820610, -0.497871281, -4.488740547
1733733026.147047997, -0.831984823, -6.251183883, 9.607429832, 3.624498700, -0.441460496, -5.013585842
1733733026.149547100, -0.785774584, -6.236916832, 9.723644505, 3.655267505, -0.383667770, -5.467875024
1733733026.152048111, -0.668299040, -6.137225162, 9.931661847, 3.672342975, -0.325997070, -5.891478919
1733733026.154547215, -0.543401359, -5.988884932, 10.136422173, 3.667652163, -0.266549029, -6.276641547
1733733026.157047987, -0.379416304, -5.726178784, 10.389891286, 3.625041266, -0.209820103, -6.628958745
1733733026.159547091, -0.182249074, -5.547204308, 10.527123842, 3.543105094, -0.150552465, -6.962993874
1733733026.162049055, -0.016338950, -5.354777549, 10.728502206, 3.405739298, -0.087418955, -7.247066529
1733733026.164549112, 0.093518060, -5.185181702, 10.915226895, 3.239527739, -0.028856868, -7.489730252
1733733026.167048216, 0.158178802, -5.201331363, 11.024905651, 3.043176601, 0.033266584, -7.709222317
1733733026.169548988, 0.244295674, -5.198411215, 10.952287823, 2.808173673, 0.093030715, -7.899750560
1733733026.172049046, 0.452171609, -5.247320141, 11.208126798, 2.570288087, 0.142662370, -8.069745006
1733733026.174548149, 0.361024346, -5.131663797, 11.203187124, 2.334334012, 0.216343303, -8.235873128
1733733026.177049160, 0.748024394, -5.157043573, 11.108131554, 2.097291503, 0.284124880, -8.369937510
1733733026.179546118, 1.039440281, -4.929338612, 11.078802882, 1.894635091, 0.353469174, -8.486836353
1733733026.182048082, 1.439799838, -4.984550958, 10.858044964, 1.701638496, 0.443683090, -8.571463730
1733733026.184549093, 1.869002309, -4.691473736, 10.784380432, 1.544794767, 0.534783573, -8.625047756
1733733026.187049150, 2.406643241, -4.598040221, 10.460789421, 1.422295934, 0.616481206, -8.640799954
1733733026.189549208, 2.728657088, -4.477326926, 10.180862778, 1.312550661, 0.713497261, -8.616571660
1733733026.192047119, 3.206769795, -4.312633157, 9.953077949, 1.226550425, 0.798377185, -8.547077537
1733733026.194547176, 3.499027011, -4.223236075, 9.576108383, 1.169534942, 0.865201357, -8.427644536
1733733026.197048187, 3.512238380, -4.143250354, 9.394950530, 1.133546209, 0.929510359, -8.260138973
1733733026.199547052, 3.720944422, -4.045181300, 9.228680157, 1.117700507, 0.969770696, -8.044739681
1733733026.202048063, 3.528441536, -3.927739611, 9.232815537, 1.107126186, 0.971657173, -7.760735256
1733733026.204548120, 3.338696817, -3.759600097, 9.275446669, 1.075999532, 0.950787205, -7.458863070
1733733026.207048178, 3.301345594, -3.584218384, 9.438704493, 1.035391465, 0.894090822, -7.114339587
1733733026.209547043, 3.434868298, -3.326266922, 9.622262509, 0.969653038, 0.810137225, -6.732124279
1733733026.212048054, 3.427284929, -3.025485312, 9.952168723, 0.876626158, 0.700065076, -6.314337607
1733733026.214549065, 3.519759651, -2.787997893, 10.218607918, 0.755400477, 0.573838377, -5.840016233
1733733026.217047215, 3.610166028, -2.439247072, 10.605698495, 0.603869460, 0.437627089, -5.359115147
1733733026.219547987, 3.610056233, -1.996223838, 10.986275227, 0.407641386, 0.290467758, -4.879779414
1733733026.222048998, 3.616717283, -1.659796296, 11.230017060, 0.181606228, 0.144769730, -4.386499928
1733733026.224549055, 3.575802290, -1.236041887, 11.537522754, -0.103970288, -0.024838238, -3.887519654
1733733026.227049112, 3.519042707, -0.878835879, 11.826310658, -0.416170612, -0.189242496, -3.379652144
1733733026.229548216, 3.272521758, -0.494108617, 12.081109849, -0.735538461, -0.368678061, -2.843441330
1733733026.232048035, 3.196954042, -0.184888841, 12.337870395, -1.119431961, -0.541695701, -2.352164062
1733733026.234548092, 3.163250760, 0.280548567, 12.605871790, -1.483357478, -0.718118964, -1.877679037
1733733026.237048149, 2.747279485, 0.684798101, 12.814512179, -1.865134004, -0.890222261, -1.421248460
1733733026.239547014, 2.522352518, 1.286597184, 13.022790075, -2.309794874, -1.068162728, -0.966572932
1733733026.242049217, 2.423844843, 1.949327517, 13.254326093, -2.716947623, -1.247778269, -0.497965104
1733733026.244548082, 2.145813342, 2.600004290, 13.433819993, -3.154199126, -1.421606282, -0.060316790
1733733026.247047186, 1.942370375, 3.175816637, 13.587822452, -3.617080226, -1.596983376, 0.360823786
1733733026.249549150, 1.872355093, 3.627504547, 13.629765257, -4.025106652, -1.759152097, 0.771540698
1733733026.252048016, 1.771847532, 4.047995394, 13.584149260, -4.411706002, -1.920792925, 1.172388280
1733733026.254547119, 1.681856208, 4.403758536, 13.466169255, -4.738156875, -2.072038131, 1.565790676
1733733026.257048130, 1.624409421, 4.773096475, 13.373072983, -4.985550585, -2.210887255, 1.972220776
1733733026.259546995, 1.479667752, 5.173621941, 13.295443656, -5.198752210, -2.337125937, 2.326335687
1733733026.262049198, 1.288529360, 5.561010481, 13.122619410, -5.347956422, -2.450245196, 2.664997206
1733733026.264549017, 1.128944166, 5.892880669, 12.974897178, -5.449289036, -2.549725847, 2.971831128
1733733026.267049074, 0.987068402, 6.121025560, 12.814154175, -5.514449930, -2.648162007, 3.259982494
1733733026.269546986, 0.789393345, 6.388478726, 12.666647231, -5.523585931, -2.723065170, 3.548352773
1733733026.272049189, 0.716223547, 6.432326025, 12.541019327, -5.505472281, -2.775768329, 3.783768570
1733733026.274549007, 0.375758076, 6.499748674, 12.465699633, -5.442622451, -2.811656635, 3.980519369
1733733026.277049065, 0.161430394, 6.367645269, 12.382450162, -5.355397854, -2.830563535, 4.144665247
1733733026.279546022, 0.037780304, 6.211790128, 12.362110504, -5.247287575, -2.831749254, 4.266960614
1733733026.282047987, -0.121208964, 6.111734656, 12.302515505, -5.115176862, -2.817022293, 4.349387633
1733733026.284548998, -0.282870358, 5.879076741, 12.182099799, -4.989533609, -2.780478556, 4.389445198
1733733026.287046194, -0.449560834, 5.781825448, 12.153012603, -4.848637074, -2.726932080, 4.386162612
1733733026.289548159, -0.566211883, 5.631421924, 12.013618366, -4.703802336, -2.663656598, 4.341730726
1733733026.292048216, -0.739059883, 5.556195379, 12.021010389, -4.560914822, -2.580650421, 4.278518893
1733733026.294547081, -0.887734924, 5.651345407, 12.148347511, -4.419011053, -2.492349480, 4.186435304
1733733026.297049046, -1.054536691, 5.659221128, 12.178325042, -4.304372088, -2.391930517, 4.069851460
1733733026.299548149, -1.101375402, 5.580089642, 12.093811333, -4.196711697, -2.284677137, 3.957568487
1733733026.302047014, -1.322146601, 5.546906345, 12.086450173, -4.090070658, -2.173969104, 3.835986714
1733733026.304549217, -1.417130533, 5.348036070, 11.807607270, -3.987675922, -2.067418159, 3.713936731
1733733026.307048082, -1.475836320, 5.175693839, 11.550216943, -3.880305363, -1.955999329, 3.590546859
1733733026.309547186, -1.593737953, 4.958774460, 11.277913698, -3.747043179, -1.854353927, 3.453216909
1733733026.312049150, -1.606975508, 4.694898532, 10.983269225, -3.613356248, -1.745400465, 3.302267021
1733733026.314548016, -1.669049043, 4.666365550, 10.801131256, -3.451023024, -1.649445759, 3.150360525
1733733026.317047119, -1.489640997, 4.475985252, 10.489123760, -3.265177416, -1.553335577, 2.997501364
1733733026.319548130, -1.319113104, 4.372990739, 10.304300759, -3.078766979, -1.478445304, 2.842570316
1733733026.322046995, -1.310579732, 4.321419600, 10.130900601, -2.861429944, -1.396018204, 2.696282611
1733733026.324547052, -1.090289613, 4.207647923, 9.855770356, -2.638554174, -1.322539912, 2.536055602
1733733026.327049017, -0.759704986, 4.104049255, 9.602125794, -2.407664313, -1.257583149, 2.392146765
1733733026.329547167, -0.836039025, 4.003127951, 9.357395615, -2.144188385, -1.196749120, 2.266028751
1733733026.332046986, -0.657464452, 3.840818258, 9.167318517, -1.895839239, -1.142786019, 2.151982952
1733733026.334547997, -0.614132089, 3.894289963, 9.180265591, -1.650159592, -1.112405610, 2.058557316
1733733026.337048054, -0.644624181, 3.661729872, 8.846100547, -1.376827013, -1.087245289, 1.971632138
1733733026.339548111, -0.559904348, 3.700162590, 8.927571219, -1.130698730, -1.083294170, 1.918118366
1733733026.342048168, -0.283305986, 3.478823709, 8.984120376, -0.899502925, -1.102405253, 1.905553385
1733733026.344549179, -0.222346680, 3.203159076, 9.052756387, -0.662936829, -1.148547662, 1.952049195
1733733026.347048998, -0.434691684, 4.098490649, 9.327999608, -0.470485809, -1.214102570, 2.014990291
1733733026.349549055, 0.073192617, 3.139284298, 9.005845103, -0.286979469, -1.268495319, 2.110802705
1733733026.352048159, 0.985230684, 3.339580044, 9.366933045, -0.118517992, -1.351521976, 2.244718375
1733733026.354547024, 1.407063205, 3.042856377, 9.602231288, 0.055197023, -1.396998061, 2.413784843
1733733026.357047081, 1.952602864, 2.836587533, 9.696375949, 0.224644855, -1.404515046, 2.607524592
1733733026.359549046, 2.615534083, 3.128570167, 9.905597113, 0.397192553, -1.379388281, 2.815777158
1733733026.362047195, 2.826257406, 3.059121071, 10.139569206, 0.561234035, -1.323108364, 3.020547028
1733733026.364548206, 2.917564780, 3.166183627, 10.519139261, 0.744070377, -1.243288419, 3.222631394
1733733026.367047071, 3.020101780, 3.294529110, 10.894422617, 0.917198272, -1.150947276, 3.437457653
1733733026.369548082, 3.195641546, 3.290938405, 11.099013666, 1.095585084, -1.057337963, 3.626407308
1733733026.372048140, 3.157979642, 3.457465403, 11.224782042, 1.309040668, -0.968319007, 3.803743024
1733733026.374548197, 3.341059944, 3.437218894, 10.927003067, 1.505595326, -0.890142366, 3.975088412
1733733026.377048016, 3.495941328, 3.351492759, 10.646886948, 1.720339933, -0.817472743, 4.146960333
1733733026.379549026, 3.604649320, 3.195911827, 10.318971454, 1.970106120, -0.754301790, 4.318641732
1733733026.382047176, 3.556135059, 3.199760841, 10.016126176, 2.235119517, -0.711835742, 4.483194035
1733733026.384548187, 3.948020350, 3.178818336, 9.647389960, 2.524321528, -0.675606977, 4.626749549
1733733026.387048006, 3.370533202, 3.571139630, 9.793804373, 2.840049341, -0.655297018, 4.755545932
1733733026.389549017, 2.805871922, 3.801535421, 10.105582364, 3.116768850, -0.642536642, 4.860160785
1733733026.392049074, 2.061418407, 3.933267168, 10.639910727, 3.356580141, -0.673444757, 4.933780198
1733733026.394549131, 0.651339287, 3.770322457, 10.895612598, 3.529318575, -0.754476253, 4.974760974
1733733026.397047997, -0.428523498, 3.338869085, 10.718851988, 3.627468019, -0.852759761, 4.964518270
1733733026.399548054, -1.250398346, 2.901801180, 10.385100126, 3.673784118, -0.982937125, 4.903308602
1733733026.402047157, -2.023948036, 2.237262682, 9.932196609, 3.684241526, -1.117183773, 4.803886460
1733733026.404547215, -2.543767685, 1.537982428, 9.482083244, 3.682187057, -1.237370209, 4.658135462
1733733026.407047987, -2.940864427, 0.976911666, 9.202682385, 3.691388279, -1.356038990, 4.465033726
1733733026.409548044, -3.199861845, 0.446087032, 8.967953507, 3.719874622, -1.437824534, 4.245150257
1733733026.412049055, -3.311276567, -0.023932607, 8.807826818, 3.764404486, -1.492562907, 4.000790659
1733733026.414548159, -3.374935121, -0.446396779, 8.757876050, 3.836649495, -1.506931034, 3.742781163
1733733026.417047024, -3.324854544, -0.865231902, 8.751350421, 3.922548185, -1.486187006, 3.457392053
1733733026.419548988, -3.260819094, -1.347097856, 8.767978730, 4.030526504, -1.430661003, 3.152128465
1733733026.422048092, -3.120837723, -1.931104461, 8.745980543, 4.152926932, -1.334005486, 2.800265497
1733733026.424547195, -2.939848211, -2.503572068, 8.635119849, 4.287936336, -1.201039446, 2.456868557
1733733026.427048206, -2.748925481, -3.002439486, 8.492313723, 4.437982001, -1.031143031, 2.093203125
1733733026.429548025, -2.574809876, -3.475108058, 8.463193607, 4.586088486, -0.842483714, 1.714612911
1733733026.432049036, -2.377722328, -3.828547352, 8.499747082, 4.728743692, -0.636094508, 1.325024641
1733733026.434548140, -2.258146267, -4.137858592, 8.550196512, 4.853429486, -0.395772103, 0.901502533
1733733026.437050104, -2.146854435, -4.414433386, 8.688010030, 4.950615664, -0.167511661, 0.483079392
1733733026.439549208, -2.001037818, -4.647457535, 8.813564239, 5.005970666, 0.052024905, 0.088684623
1733733026.442048073, -1.809446776, -4.890754014, 8.990664523, 5.035757270, 0.279500274, -0.307971224
1733733026.444547176, -1.622700203, -5.096441335, 9.091086230, 5.029190581, 0.482566973, -0.697517469
1733733026.447048187, -1.386678843, -5.535586750, 9.270733319, 5.013425226, 0.678342683, -1.092074852
1733733026.449548006, -1.115654612, -5.778255318, 9.398181921, 5.009236527, 0.873839027, -1.523739202
1733733026.452049017, -0.724530220, -5.998366622, 9.486180092, 4.987258204, 1.044486187, -1.915905998
1733733026.454548120, -0.565923834, -6.011678248, 9.559693866, 4.951510912, 1.204008897, -2.303889021
1733733026.457049131, -0.409080534, -6.104440645, 9.540920150, 4.893785617, 1.340374356, -2.681278815
1733733026.459549189, -0.254528911, -6.104895165, 9.544043803, 4.814391725, 1.450815726, -3.038233481
1733733026.462048054, -0.179392708, -6.091938738, 9.625267949, 4.708842688, 1.536724803, -3.393854303
1733733026.464548111, -0.128332015, -6.088118529, 9.661274879, 4.585373826, 1.584796937, -3.703050741
1733733026.467048168, -0.115838151, -5.958420710, 9.797690796, 4.447884913, 1.594227324, -3.965095645
1733733026.469549179, -0.088672843, -5.876183714, 9.858172576, 4.259566667, 1.568880395, -4.188437815
1733733026.472048044, 0.045349645, -5.828271926, 9.807837805, 4.063935008, 1.514372039, -4.378045324
1733733026.474547148, 0.176933065, -5.849039356, 9.726133140, 3.847757593, 1.439999484, -4.521550026
1733733026.477049112, 0.381919902, -5.809567603, 9.603450074, 3.595924926, 1.342370928, -4.644945278
1733733026.479548216, 0.623229027, -5.786988267, 9.534120686, 3.343752706, 1.244908207, -4.716706896
1733733026.482048035, 0.782015538, -5.700562770, 9.574679732, 3.067960431, 1.136120820, -4.762041062
1733733026.484546185, 0.980281284, -5.587666652, 9.610326226, 2.767610454, 1.033263626, -4.782748098
1733733026.487048149, 1.125772255, -5.494705799, 9.752777714, 2.476060388, 0.932551129, -4.785206036
1733733026.489549160, 1.291198680, -5.360421822, 9.977571318, 2.155283194, 0.821174963, -4.777744178
1733733026.492049217, 1.360427812, -5.268464654, 10.058436151, 1.830348619, 0.715862521, -4.762261039
1733733026.494548082, 1.478569236, -5.221584606, 10.311121919, 1.498318478, 0.602852133, -4.746460984
1733733026.497047186, 1.243176161, -5.135772804, 10.482068606, 1.142335466, 0.516170713, -4.738545350
1733733026.499549150, 1.689249165, -5.169156426, 10.433555655, 0.839617140, 0.424335518, -4.757870073
1733733026.502047062, 1.630771760, -5.095082827, 10.513830734, 0.550338378, 0.339831020, -4.774831799
1733733026.504548073, 1.716313094, -5.170568430, 10.504111871, 0.224590101, 0.261974810, -4.799697814
1733733026.507047176, 1.743050256, -5.035456216, 10.522214657, -0.055199473, 0.181607799, -4.821798589
1733733026.509548187, 1.563512587, -5.074385538, 10.564127348, -0.343455342, 0.094570182, -4.847583021
1733733026.512047052, 1.311401421, -5.116277094, 10.507453806, -0.641879240, 0.009042657, -4.869807047
1733733026.514548063, 1.163504676, -5.103573739, 10.360032155, -0.913240389, -0.075685467, -4.899449389
1733733026.517049074, 1.046298664, -5.179580823, 10.033914164, -1.182562621, -0.164719496, -4.937405107
1733733026.519546032, 0.991754256, -5.185890603, 9.782383773, -1.447570239, -0.241830367, -4.979427152
1733733026.522047997, 1.023016413, -5.218927443, 9.486722336, -1.671069402, -0.310049369, -5.015672295
1733733026.524549007, 0.980628066, -5.186261887, 9.180312352, -1.874862638, -0.374137861, -5.045676613
1733733026.527047157, 0.998348531, -5.127299661, 8.942460382, -2.042337494, -0.418004492, -5.068565497
1733733026.529548168, 0.967171293, -4.904238656, 8.815716754, -2.175058736, -0.461405362, -5.075845168
1733733026.532047033, 0.710319095, -4.740353670, 8.693512897, -2.294065658, -0.501363138, -5.066274060
1733733026.534548044, 0.609706415, -4.477477123, 8.720656882, -2.380328802, -0.526319514, -5.039024942
1733733026.537047148, 0.601016300, -4.115837211, 8.914053469, -2.469407093, -0.554375277, -4.997686104
1733733026.539549112, 0.649150111, -3.704288243, 9.164362643, -2.564005078, -0.571724467, -4.940640847
1733733026.542048216, 0.919169349, -3.205412969, 9.514572790, -2.645892621, -0.579556025, -4.881812311
1733733026.544548035, 1.149259882, -2.678224118, 9.886984816, -2.747696854, -0.576244224, -4.805279240
1733733026.547049046, 1.283386181, -2.200129367, 10.287001145, -2.876445566, -0.562333149, -4.712554709
1733733026.549548149, 1.322164370, -1.641934237, 10.800665887, -3.029122381, -0.553799502, -4.607049401
1733733026.552047014, 1.306943763, -1.032932982, 11.287007082, -3.233483003, -0.552576445, -4.487636667
1733733026.554547071, 1.230934246, -0.489095060, 11.739792948, -3.464270705, -0.566221204, -4.349432135
1733733026.557049036, 1.085506122, -0.080904486, 12.101010325, -3.703148239, -0.580116274, -4.196246736
1733733026.559548140, 1.034285318, 0.226145753, 12.263168885, -3.956555580, -0.609708148, -4.015703323
1733733026.562049150, 1.042139716, 0.484396674, 12.243974130, -4.181844760, -0.635012466, -3.843691372
1733733026.564549208, 1.060576377, 0.756524097, 12.155755245, -4.377278280, -0.657664941, -3.659295803
1733733026.567048073, 1.160690395, 1.014111570, 12.043079653, -4.563854926, -0.671859803, -3.463053241
1733733026.569547176, 1.235465788, 1.286435764, 11.865846754, -4.701623444, -0.686073254, -3.254002393
1733733026.572049141, 1.247768866, 1.548985730, 11.856272477, -4.822824358, -0.691575797, -3.029848198
1733733026.574549198, 1.290790174, 1.749880769, 11.802913561, -4.926470061, -0.695400869, -2.803232578
1733733026.577048063, 1.287121284, 2.044123656, 11.801292815, -5.006196235, -0.697014238, -2.583947920
1733733026.579547167, 1.300014677, 2.356986321, 11.730641392, -5.077524744, -0.695554027, -2.358834056
1733733026.582049131, 1.265356530, 2.666069553, 11.732345373, -5.141474353, -0.694479974, -2.139045368
1733733026.584547997, 1.178614553, 2.876704778, 11.638033681, -5.194575228, -0.697821150, -1.923834735
1733733026.587047100, 1.020687327, 2.999943743, 11.592482028, -5.225301636, -0.714330778, -1.695690406
1733733026.589548111, 0.871632959, 3.113448693, 11.460094126, -5.221650122, -0.733769297, -1.497586028
1733733026.592047215, 0.707384357, 3.231608261, 11.343761802, -5.189953392, -0.759510986, -1.310360770
1733733026.594549179, 0.581317271, 3.424719979, 11.209800290, -5.124267536, -0.790920521, -1.134106831
1733733026.597048044, 0.418785182, 3.633457819, 11.113840170, -5.045962131, -0.825679993, -0.969092070
1733733026.599548101, 0.354823801, 3.784572675, 10.993718125, -4.955104662, -0.865877587, -0.797179402
1733733026.602050066, 0.304512972, 3.958912547, 10.864321823, -4.835804446, -0.905306352, -0.643742628
1733733026.604547024, 0.333323716, 4.178169990, 10.790695636, -4.712916339, -0.940514460, -0.492236751
1733733026.607048035, 0.395975593, 4.425858662, 10.704943314, -4.575262203, -0.975833356, -0.351201945
1733733026.609547138, 0.448377400, 4.630116771, 10.704853720, -4.410886734, -1.003978734, -0.205146441
